ID,Financial Statements Done,Reporting Year,Submission Year,Report Submission Title,Submission Year File Number,Date,Link,pdf_file,Company Name,text_file,Securities Done,Insiders Done,Third Party Providers Done,Trading Agents Done,Reporting Year/Period,Transfer Agents Done
WLAN,0,1848,2022,"Annual Report - Wialan Technologies Inc - Annual Financial Disclosures Statement for the Year Ended December 31, 2021",2,02/27/2022,https://www.otcmarkets.com/otcapi/company/financial-report/321619/content,WLAN_2022_Annual_2.pdf,"158    WIALAN TECHNOLOGIES INC
Name: 4, dtype: object",WLAN_2022_Annual_2.txt,0,0,1,0,-1,
WLAN,0,1848,2023,"Annual Report - Wialan Tecnologies Inc - Financial Disclosures Report for the 12 Months Ended December 31, 2022",1,01/25/2023,https://www.otcmarkets.com/otcapi/company/financial-report/357481/content,WLAN_2023_Annual_1.pdf,"158    WIALAN TECHNOLOGIES INC
Name: 4, dtype: object",WLAN_2023_Annual_1.txt,0,0,-3,0,-1,
WMTN,0,1848,2021,"Annual Report - Consolidated Financial Statements and Independent Auditor's Report for Fiscal Years Ended February 28, 2021 and February 29, 2020",1,08/11/2021,https://www.otcmarkets.com/otcapi/company/financial-report/295355/content,WMTN_2021_Annual_1.pdf,"415    WESTMOUNTAIN GOLD
Name: 4, dtype: object",WMTN_2021_Annual_1.txt,0,0,-1,0,-1,
WMTN,0,1848,2022,"Annual Report - Consolidated Financial Statements - Audit Opinion for FYE February 28, 2022",1,06/29/2022,https://www.otcmarkets.com/otcapi/company/financial-report/338490/content,WMTN_2022_Annual_1.pdf,"415    WESTMOUNTAIN GOLD
Name: 4, dtype: object",WMTN_2022_Annual_1.txt,0,0,-1,0,-1,
WMTN,0,1848,2022,Annual Report - Audited Financial Statements and Footnotes for FYE 2022-02-28 and Prior,2,05/29/2022,https://www.otcmarkets.com/otcapi/company/financial-report/335381/content,WMTN_2022_Annual_2.pdf,"415    WESTMOUNTAIN GOLD
Name: 4, dtype: object",WMTN_2022_Annual_2.txt,0,0,-1,0,-1,
WOWI,0,1848,2021,"Annual Report - December 31, 2020 and 2019 Annual Disclosure with Financial Statements",1,09/01/2021,https://www.otcmarkets.com/otcapi/company/financial-report/300530/content,WOWI_2021_Annual_1.pdf,"64    METRO ONE TELECOMMUNS INC
Name: 4, dtype: object",WOWI_2021_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(315, 333), match=' December 31, 2020'>",1.0
WOWI,0,1848,2021,"Annual Report - December 31, 2019 Annual Disclosure with Financial Statements",2,09/01/2021,https://www.otcmarkets.com/otcapi/company/financial-report/300529/content,WOWI_2021_Annual_2.pdf,"64    METRO ONE TELECOMMUNS INC
Name: 4, dtype: object",WOWI_2021_Annual_2.txt,1,0,-5,0,"<regex.Match object; span=(315, 333), match=' December 31, 2019'>",1.0
WOWI,0,1848,2022,Annual Report - 2021 Annual Disclosure Statement with Financial Statements,1,03/31/2022,https://www.otcmarkets.com/otcapi/company/financial-report/325948/content,WOWI_2022_Annual_1.pdf,"64    METRO ONE TELECOMMUNS INC
Name: 4, dtype: object",WOWI_2022_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(340, 358), match=' December 31, 2021'>",1.0
WOWU,0,1848,2011,"Annual Report - September 30, 2011",1,09/29/2011,https://www.otcmarkets.com/otcapi/company/financial-report/61220/content,WOWU_2011_Annual_1.pdf,"151    WOWI INC
Name: 4, dtype: object",WOWU_2011_Annual_1.txt,0,0,-1,0,-1,
WOWU,0,1848,2015,Annual Report - Annual Report,1,01/23/2015,https://www.otcmarkets.com/otcapi/company/financial-report/131973/content,WOWU_2015_Annual_1.pdf,"151    WOWI INC
Name: 4, dtype: object",WOWU_2015_Annual_1.txt,0,0,-1,0,-1,
WOWU,0,1848,2015,Annual Report - Annual Report,2,01/23/2015,https://www.otcmarkets.com/otcapi/company/financial-report/131972/content,WOWU_2015_Annual_2.pdf,"151    WOWI INC
Name: 4, dtype: object",WOWU_2015_Annual_2.txt,0,0,-1,0,-1,
WOWU,0,1848,2015,Annual Report - Annual Report,3,01/23/2015,https://www.otcmarkets.com/otcapi/company/financial-report/131971/content,WOWU_2015_Annual_3.pdf,"151    WOWI INC
Name: 4, dtype: object",WOWU_2015_Annual_3.txt,0,0,-1,0,-1,
WOWU,0,1848,2016,"Annual Report - Jolen, Inc.",1,05/31/2016,https://www.otcmarkets.com/otcapi/company/financial-report/156117/content,WOWU_2016_Annual_1.pdf,"151    WOWI INC
Name: 4, dtype: object",WOWU_2016_Annual_1.txt,0,0,-1,0,-1,
WOWU,0,1848,2017,Annual Report - Annual Report,1,01/15/2017,https://www.otcmarkets.com/otcapi/company/financial-report/165148/content,WOWU_2017_Annual_1.pdf,"151    WOWI INC
Name: 4, dtype: object",WOWU_2017_Annual_1.txt,0,0,1,0,-1,
WOWU,0,1848,2017,Notification of Late Filing - Annual Report,2,01/03/2017,https://www.otcmarkets.com/otcapi/company/financial-report/164645/content,WOWU_2017_Annual_2.pdf,"151    WOWI INC
Name: 4, dtype: object",WOWU_2017_Annual_2.txt,0,0,-1,0," September 30, 2016",
WOWU,0,1848,2018,Annual Report - September 2017 WOWI Inc EOY Financial Report,1,08/14/2018,https://www.otcmarkets.com/otcapi/company/financial-report/199738/content,WOWU_2018_Annual_1.pdf,"151    WOWI INC
Name: 4, dtype: object",WOWU_2018_Annual_1.txt,0,0,-1,0,-1,
WOWU,0,1848,2021,"Annual Report - WOWI INC. Year End September 30th, 2021",1,11/29/2021,https://www.otcmarkets.com/otcapi/company/financial-report/314199/content,WOWU_2021_Annual_1.pdf,"151    WOWI INC
Name: 4, dtype: object",WOWU_2021_Annual_1.txt,1,0,-1,0,"<regex.Match object; span=(337, 357), match=' September 30th 2021'>",1.0
WOWU,0,1848,2021,Annual Report - WOWI Inc. Annual Financials Dated September 30th 2020 Complete With Notes,2,09/27/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304796/content,WOWU_2021_Annual_2.pdf,"151    WOWI INC
Name: 4, dtype: object",WOWU_2021_Annual_2.txt,1,0,-5,0,"<regex.Match object; span=(269, 287), match=' September 30,2020'>",1.0
WOWU,0,1848,2022,"Attorney Letter with Respect to Current Information - Attorney Letter for REVISION (2) September 30th, 2021 WOWI Inc. Annual Report",1,01/24/2022,https://www.otcmarkets.com/otcapi/company/financial-report/318267/content,WOWU_2022_Annual_1.pdf,"151    WOWI INC
Name: 4, dtype: object",WOWU_2022_Annual_1.txt,0,0,-1,0,-1,
WOWU,0,1848,2022,"Attorney Letter with Respect to Current Information - ATTORNEY LETTER REGARDING ANNUAL REPORT REVISION (2) September 30th, 2021. WOWI Inc Annual Report",2,01/18/2022,https://www.otcmarkets.com/otcapi/company/financial-report/317780/content,WOWU_2022_Annual_2.pdf,"151    WOWI INC
Name: 4, dtype: object",WOWU_2022_Annual_2.txt,0,0,-1,0,-1,
WOWU,0,1848,2022,"Annual Report - REVISION (2) September 30th, 2021 WOWI Inc. Annual Report",3,01/18/2022,https://www.otcmarkets.com/otcapi/company/financial-report/317779/content,WOWU_2022_Annual_3.pdf,"151    WOWI INC
Name: 4, dtype: object",WOWU_2022_Annual_3.txt,1,0,-5,0,"<regex.Match object; span=(337, 357), match=' September 30th 2021'>",1.0
WOWU,0,1848,2022,Annual Report - RESTATEMENT WOWI Inc. Annual Report Date September 30th 2021,4,01/11/2022,https://www.otcmarkets.com/otcapi/company/financial-report/317219/content,WOWU_2022_Annual_4.pdf,"151    WOWI INC
Name: 4, dtype: object",WOWU_2022_Annual_4.txt,1,0,-5,0,"<regex.Match object; span=(274, 294), match=' September 30th 2021'>",1.0
WOWU,0,1848,2023,"Annual Report - WOWI Inc. Annual Report September 30th, 2022 with Notes",1,01/11/2023,https://www.otcmarkets.com/otcapi/company/financial-report/356825/content,WOWU_2023_Annual_1.pdf,"151    WOWI INC
Name: 4, dtype: object",WOWU_2023_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(273, 294), match=' September 30th, 2022'>",1.0
WOWU,0,1848,2023,"Annual Report - WOWI Inc. Annual Report September 30th, 2022 with notes",2,01/08/2023,https://www.otcmarkets.com/otcapi/company/financial-report/356647/content,WOWU_2023_Annual_2.pdf,"151    WOWI INC
Name: 4, dtype: object",WOWU_2023_Annual_2.txt,1,0,-5,0,"<regex.Match object; span=(268, 289), match=' September 30th, 2022'>",1.0
WPUR,0,1848,2021,Annual Report - 2021 Annual Report,1,09/13/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301866/content,WPUR_2021_Annual_1.pdf,"76    WATERPURE INTL INC
Name: 4, dtype: object",WPUR_2021_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(234, 245), match=' 06/30/2021'>",1.0
WPUR,0,1848,2021,Annual Report - 2020 Annual Report,2,09/13/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301865/content,WPUR_2021_Annual_2.pdf,"76    WATERPURE INTL INC
Name: 4, dtype: object",WPUR_2021_Annual_2.txt,1,0,-5,0,"<regex.Match object; span=(234, 245), match=' 06/30/2020'>",1.0
WPUR,0,1848,2022,Annual Report - 2022 Annual Report,1,10/20/2022,https://www.otcmarkets.com/otcapi/company/financial-report/349244/content,WPUR_2022_Annual_1.pdf,"76    WATERPURE INTL INC
Name: 4, dtype: object",WPUR_2022_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(257, 268), match=' 06/30/2022'>",1.0
WRIT,0,1848,2021,Annual Report - 2020 Amended Disclosure Statement and Financial Report,1,09/21/2021,https://www.otcmarkets.com/otcapi/company/financial-report/303204/content,WRIT_2021_Annual_1.pdf,"346    WRIT MEDIA GROUP INC
Name: 4, dtype: object",WRIT_2021_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(304, 315), match=' 03/31/2021'>",-1.0
WRIT,0,1848,2021,Annual Report - 2020 Disclosure Statement and Financial Report,2,09/17/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302831/content,WRIT_2021_Annual_2.pdf,"346    WRIT MEDIA GROUP INC
Name: 4, dtype: object",WRIT_2021_Annual_2.txt,1,0,-5,0,"<regex.Match object; span=(296, 307), match=' 03/31/2021'>",-1.0
WRIT,0,1848,2021,Annual Report - 2019 Disclosure Statement and Financial Report,3,09/17/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302829/content,WRIT_2021_Annual_3.pdf,"346    WRIT MEDIA GROUP INC
Name: 4, dtype: object",WRIT_2021_Annual_3.txt,1,0,-5,0,"<regex.Match object; span=(296, 307), match=' 03/31/2020'>",-1.0
WRIT,0,1848,2022,Annual Report - Amended Financial Statement with signature,1,07/21/2022,https://www.otcmarkets.com/otcapi/company/financial-report/339960/content,WRIT_2022_Annual_1.pdf,"346    WRIT MEDIA GROUP INC
Name: 4, dtype: object",WRIT_2022_Annual_1.txt,0,0,-1,0,-1,
WRIT,0,1848,2022,Annual Report - Amended Financial Statement with signature,2,07/21/2022,https://www.otcmarkets.com/otcapi/company/financial-report/339960/content,WRIT_2022_Annual_2.pdf,"346    WRIT MEDIA GROUP INC
Name: 4, dtype: object",WRIT_2022_Annual_2.txt,0,0,-1,0,-1,
WRIT,0,1848,2022,Annual Report - Amended Disclosure Statement,3,07/21/2022,https://www.otcmarkets.com/otcapi/company/financial-report/339959/content,WRIT_2022_Annual_3.pdf,"346    WRIT MEDIA GROUP INC
Name: 4, dtype: object",WRIT_2022_Annual_3.txt,0,0,1,0,"<regex.Match object; span=(305, 316), match=' 03/31/2022'>",
WRIT,0,1848,2022,Annual Report - FY 2021 Annual Report Financials,4,07/14/2022,https://www.otcmarkets.com/otcapi/company/financial-report/339620/content,WRIT_2022_Annual_4.pdf,"346    WRIT MEDIA GROUP INC
Name: 4, dtype: object",WRIT_2022_Annual_4.txt,0,0,-1,0,-1,
WRIT,0,1848,2022,Annual Report - FY 2021 Annual Report Disclosure Statement,5,07/14/2022,https://www.otcmarkets.com/otcapi/company/financial-report/339619/content,WRIT_2022_Annual_5.pdf,"346    WRIT MEDIA GROUP INC
Name: 4, dtype: object",WRIT_2022_Annual_5.txt,1,0,1,0,"<regex.Match object; span=(297, 308), match=' 03/31/2022'>",-1.0
WSFL,0,1848,2013,"Annual Report - Annual Report December 31, 2012",1,03/28/2013,https://www.otcmarkets.com/otcapi/company/financial-report/101653/content,WSFL_2013_Annual_1.pdf,"380    WOODSTOCK HOLDINGS INC
Name: 4, dtype: object",WSFL_2013_Annual_1.txt,0,0,-1,0,-1,
WSFL,0,1848,2014,"Annual Report - Woodstock Holdings, Inc. Audited Financial Stmts for 2013",1,03/27/2014,https://www.otcmarkets.com/otcapi/company/financial-report/117807/content,WSFL_2014_Annual_1.pdf,"380    WOODSTOCK HOLDINGS INC
Name: 4, dtype: object",WSFL_2014_Annual_1.txt,0,0,-1,0,-1,
WSFL,0,1848,2015,Annual Report - Woodstock Holdings Inc. Audited Financial Stmts 2014,1,03/03/2015,https://www.otcmarkets.com/otcapi/company/financial-report/133557/content,WSFL_2015_Annual_1.pdf,"380    WOODSTOCK HOLDINGS INC
Name: 4, dtype: object",WSFL_2015_Annual_1.txt,0,0,-1,0,-1,
WSFL,0,1848,2016,"Annual Report - Woodstock Holdings Inc., 2015 Annual Report",1,06/13/2016,https://www.otcmarkets.com/otcapi/company/financial-report/156530/content,WSFL_2016_Annual_1.pdf,"380    WOODSTOCK HOLDINGS INC
Name: 4, dtype: object",WSFL_2016_Annual_1.txt,0,0,-1,0,-1,
WSFL,0,1848,2016,"Annual Report - Woodstock Holdings Inc., 2015 Annual Report",2,03/28/2016,https://www.otcmarkets.com/otcapi/company/financial-report/151934/content,WSFL_2016_Annual_2.pdf,"380    WOODSTOCK HOLDINGS INC
Name: 4, dtype: object",WSFL_2016_Annual_2.txt,0,0,-1,0,-1,
WSFL,0,1848,2017,Annual Report - Annual Report 2016,1,03/20/2017,https://www.otcmarkets.com/otcapi/company/financial-report/167991/content,WSFL_2017_Annual_1.pdf,"380    WOODSTOCK HOLDINGS INC
Name: 4, dtype: object",WSFL_2017_Annual_1.txt,0,0,-1,0,-1,
WSFL,0,1848,2018,Annual Report - Annual Report 2017,1,03/26/2018,https://www.otcmarkets.com/otcapi/company/financial-report/189370/content,WSFL_2018_Annual_1.pdf,"380    WOODSTOCK HOLDINGS INC
Name: 4, dtype: object",WSFL_2018_Annual_1.txt,0,0,-1,0,-1,
WSFL,0,1848,2019,Annual Report - Woodstock Holdings Inc. Report 2018,1,04/01/2019,https://www.otcmarkets.com/otcapi/company/financial-report/215258/content,WSFL_2019_Annual_1.pdf,"380    WOODSTOCK HOLDINGS INC
Name: 4, dtype: object",WSFL_2019_Annual_1.txt,0,0,-1,0,-1,
WSFL,0,1848,2021,Annual Report - Annual Report,1,09/24/2021,https://www.otcmarkets.com/otcapi/company/financial-report/304169/content,WSFL_2021_Annual_1.pdf,"380    WOODSTOCK HOLDINGS INC
Name: 4, dtype: object",WSFL_2021_Annual_1.txt,0,0,1,0,"<regex.Match object; span=(275, 286), match=' 12/31/2020'>",
WSFL,0,1848,2022,Annual Report - Annual Report and Disclosures,1,03/23/2022,https://www.otcmarkets.com/otcapi/company/financial-report/324490/content,WSFL_2022_Annual_1.pdf,"380    WOODSTOCK HOLDINGS INC
Name: 4, dtype: object",WSFL_2022_Annual_1.txt,0,0,1,0,"<regex.Match object; span=(269, 280), match=' 12/31/2021'>",
WTXR,0,1848,2021,Annual Report - WTXR Annual Report 2021,1,12/16/2021,https://www.otcmarkets.com/otcapi/company/financial-report/315761/content,WTXR_2021_Annual_1.pdf,"250    WEST TEXAS RESOURCES INC
Name: 4, dtype: object",WTXR_2021_Annual_1.txt,1,0,1,0," September 30, 2021",-1.0
WTXR,0,1848,2021,Annual Report - WTXR Annual Report 2020,2,09/16/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302584/content,WTXR_2021_Annual_2.pdf,"250    WEST TEXAS RESOURCES INC
Name: 4, dtype: object",WTXR_2021_Annual_2.txt,1,0,-1,0," September 30, 2020",-1.0
WTXR,0,1848,2022,Annual Report - WTXR Annual Report 2022,1,12/22/2022,https://www.otcmarkets.com/otcapi/company/financial-report/355891/content,WTXR_2022_Annual_1.pdf,"250    WEST TEXAS RESOURCES INC
Name: 4, dtype: object",WTXR_2022_Annual_1.txt,1,0,1,0," September 30, 2022",-1.0
WTXR,0,1848,2023,Annual Report - WTXR Annual Report 2022,1,02/25/2023,https://www.otcmarkets.com/otcapi/company/financial-report/360165/content,WTXR_2023_Annual_1.pdf,"250    WEST TEXAS RESOURCES INC
Name: 4, dtype: object",WTXR_2023_Annual_1.txt,1,0,-1,0," December 31, 2022",1.0
WTXR,0,1848,2023,Attorney Letter with Respect to Current Information - WTXR Attorney Letter for 2022 Annual Report,2,02/16/2023,https://www.otcmarkets.com/otcapi/company/financial-report/359422/content,WTXR_2023_Annual_2.pdf,"250    WEST TEXAS RESOURCES INC
Name: 4, dtype: object",WTXR_2023_Annual_2.txt,0,0,-1,0,-1,
WTXR,0,1848,2023,Annual Report - WTXR Annual Report 2022,3,02/16/2023,https://www.otcmarkets.com/otcapi/company/financial-report/359420/content,WTXR_2023_Annual_3.pdf,"250    WEST TEXAS RESOURCES INC
Name: 4, dtype: object",WTXR_2023_Annual_3.txt,1,0,-3,0," December 31, 2022",-1.0
WTXR,0,1848,2023,Attorney Letter with Respect to Current Information - WTXR Attorney Letter with Respect to Current Information for 2022 Annual Report,4,01/28/2023,https://www.otcmarkets.com/otcapi/company/financial-report/357779/content,WTXR_2023_Annual_4.pdf,"250    WEST TEXAS RESOURCES INC
Name: 4, dtype: object",WTXR_2023_Annual_4.txt,0,0,-1,0,-1,
WWDH,0,1848,2021,Annual Report - WWDH Annual Report Dec 2019 (Amended),1,10/13/2021,https://www.otcmarkets.com/otcapi/company/financial-report/306436/content,WWDH_2021_Annual_1.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_1.txt,1,0,-5,0,"<regex.Match object; span=(296, 314), match=' December 31, 2019'>",1.0
WWDH,0,1848,2021,Annual Report - WWDH Annual Report Dec 2020 (Amended),2,10/13/2021,https://www.otcmarkets.com/otcapi/company/financial-report/306434/content,WWDH_2021_Annual_2.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_2.txt,1,0,-5,0,"<regex.Match object; span=(300, 318), match=' December 31, 2020'>",1.0
WWDH,0,1848,2021,Annual Report - WWDH 2020 Annual Report & Financials,3,09/21/2021,https://www.otcmarkets.com/otcapi/company/financial-report/303388/content,WWDH_2021_Annual_3.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_3.txt,0,0,-1,0,-1,
WWDH,0,1848,2021,Annual Report - WWDH 2019 Annual Report & Financials,4,09/21/2021,https://www.otcmarkets.com/otcapi/company/financial-report/303386/content,WWDH_2021_Annual_4.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_4.txt,0,0,-1,0,-1,
WWDH,0,1848,2021,Annual Report - WWDH 2020 Shareholder Statement,5,09/16/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302668/content,WWDH_2021_Annual_5.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_5.txt,0,0,-1,0,-1,
WWDH,0,1848,2021,Annual Report - WWDH 2019 Shareholder Statement,6,09/16/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302667/content,WWDH_2021_Annual_6.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_6.txt,0,0,-1,0,-1,
WWDH,0,1848,2021,Annual Report - WWDH Cash Flow 2020,7,09/16/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302666/content,WWDH_2021_Annual_7.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_7.txt,0,0,-1,0,-1,
WWDH,0,1848,2021,Annual Report - WWDH Cash Flow 2019,8,09/16/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302665/content,WWDH_2021_Annual_8.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_8.txt,0,0,-1,0,-1,
WWDH,0,1848,2021,Annual Report - WWDH Stmt Operations 2020,9,09/16/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302664/content,WWDH_2021_Annual_9.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_9.txt,0,0,-1,0,-1,
WWDH,0,1848,2021,Annual Report - WWDH Stmt Operations 2019,10,09/16/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302663/content,WWDH_2021_Annual_10.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_10.txt,0,0,-1,0,-1,
WWDH,0,1848,2021,Annual Report - WWDH Balance Sheet 2020,11,09/16/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302662/content,WWDH_2021_Annual_11.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_11.txt,0,0,-1,0,-1,
WWDH,0,1848,2021,Annual Report - WWDH 2019 Balance Sheet,12,09/16/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302661/content,WWDH_2021_Annual_12.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_12.txt,0,0,-1,0,-1,
WWDH,0,1848,2021,Annual Report - WWDH 2020 Annual Report,13,09/09/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301427/content,WWDH_2021_Annual_13.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_13.txt,0,0,-1,0,-1,
WWDH,0,1848,2021,Annual Report - WWDH 2020 Notes to Annual Report,14,09/09/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301425/content,WWDH_2021_Annual_14.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_14.txt,0,0,-1,0,-1,
WWDH,0,1848,2021,Management Discussion and Analysis - WWDH 2019 Notes to Annual Report,15,09/09/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301424/content,WWDH_2021_Annual_15.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_15.txt,0,0,-1,0,-1,
WWDH,0,1848,2021,Annual Report - WWHD 2019 Annual Report,16,09/09/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301423/content,WWDH_2021_Annual_16.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_16.txt,0,0,-1,0,-1,
WWDH,0,1848,2021,Annual Report - WWHD 2019 Shareholder's Report,17,09/09/2021,https://www.otcmarkets.com/otcapi/company/financial-report/301422/content,WWDH_2021_Annual_17.pdf,"573    WORLDWIDE HLDGS CORP
Name: 4, dtype: object",WWDH_2021_Annual_17.txt,0,0,-1,0,-1,
WWHC,0,1848,2021,Annual Report - Annual Report,1,09/03/2021,https://www.otcmarkets.com/otcapi/company/financial-report/300868/content,WWHC_2021_Annual_1.pdf,"477    W WORLD CORP
Name: 4, dtype: object",WWHC_2021_Annual_1.txt,1,0,1,0,"<regex.Match object; span=(228, 246), match=' December 31, 2020'>",1.0
