Other Flag,Trading symbol,Exact title and class of securities outstanding,CUSIP,Par/stated value,Total shares authorized,Authorized Date,Total shares oustanding,Outstanding Date,Number of shares in the Public Float, Public float Date,Total number of shareholders of Record,Shareholders Date,ID,Submission Year,Submission Year File Number
False, TMXN, / Common Stock, 89622C203, 0.001," 500,000,000 = ", 12/31/2020," 466,844,058 ", 12/31/2020," 214,874,862 ", 12/31/2020, 104 , 12/31/2020,TMXN,2021,1
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001, 0 , 12/31/2020," 466,844,058 ", 12/31/2020,,,,,TMXN,2021,1
False, TMXN, / Common Stock, 89622C203, 0.001," 500,000,000 = ", 12/31/2019," 466,844,058 ", 12/31/2019," 214,874,862 ", 12/31/2019, 104 , 12/31/2019,TMXN,2021,2
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001, 0 , 12/31/2019," 466,844,058 ", 12/31/2019,,,,,TMXN,2021,2
False, TMXN, | Common Stock, 89622C203, 0.001," 500,000,000 ", 12/31/2021," 466,844,058 ", 12/31/2021," 214,874,862 ", 12/31/2021, 104 , 12/31/2021,TMXN,2022,1
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 10,000,000 ", 12/31/2021," 466,844,058 ", 12/31/2021,,,,,TMXN,2022,1
False, TNBI, © Common Stock, 87583Y 107, 0.001," 50,000,000 ", 12/31/2021," 4,912,614 ", 12/31/2021," 1,635,450 ", 12/31/2021, 173 , 12/31/2021,TNBI,2022,1
False, TNBI, _ Common Stock, 87583Y107, 0.001," 50,000,000 ", 12/31/2021," 4,912,614 ", 12/31/2021," 1,635,450 ", 12/31/2021, 173 , 12/31/2021,TNBI,2022,2
False, TNBI, | Common Stock, 87583Y 107, 0.001," 300,000,000 ", 12/31/2021," 4,912,614 ", 12/31/2021," 1,635,450 ", 12/31/2021, 173 , 12/31/2021,TNBI,2023,3
False, TNBI, © Common Stock, 87583Y 107, 0.001," 300,000,000 ", 12/31/2021," 4,912,614 ", 12/31/2021," 1,635,450 ", 12/31/2021, 173 , 12/31/2021,TNBI,2023,4
False, TONR, | Common Stock, 890307101, 0.0010000," 4,000,000,000 ", 12/31/2020," 2,793,322,966 ", 12/31/2020," 2,718,294,504 ", 12/31/2020, 263 , 12/31/2020,TONR,2021,1
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 10,000,000 ", 12/31/2020," 2,793,322,966 ", 12/31/2020,,,,,TONR,2021,1
False, TONR, | Common Stock, 890307101, 0.0010000," 4,000,000,000 ", 12/31/2019," 2,793,322,966 ", 12/31/2019," 2,718,294,504 ", 12/31/2019, 263 , 12/31/2019,TONR,2021,2
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 10,000,000 ", 12/31/2019," 2,793,322,966 ", 12/31/2019,,,,,TONR,2021,2
False, TONR, | Common Stock, 890307101, 0.0010000," 4,000,000,000 ", 12/31/2020," 2,793,322,966 ", 12/31/2020," 2,718,294,504 ", 12/31/2020, 263 , 12/31/2020,TONR,2021,3
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 10,000,000 ", 12/31/2020," 2,793,322,966 ", 12/31/2020,,,,,TONR,2021,3
False, TONR, | Common Stock, 890307101, 0.0010000," 4,000,000,000 ", 12/31/2019," 2,793,322,966 ", 12/31/2019," 2,718,294,504 ", 12/31/2019, 263 , 12/31/2019,TONR,2021,4
True, N/A, Series A Convertible Super Preferred Stock, N/A, 0.001," 10,000,000 ", 12/31/2019," 2,793,322,966 ", 12/31/2019,,,,,TONR,2021,4
False, TRRI, Common, 89656L 103, 0.00001," 500,000,000 ", 8/11/2015," 1,505,268 ", 8/11/2015," 437,062 ", 8/11/2015, 72 , 9/8/2021,TRRI,2022,1
True,,,,, ,," 1,505,268 ",,,,,,TRRI,2022,1
False, TRRI, Common, 89656L 103, 0.00001," 500,000,000 ", 8/11/2015," 1,505,268 ", 8/11/2015," 437,062 ", 8/11/2015, 72 , 9/8/2021,TRRI,2022,2
True,,,,, ,," 1,505,268 ",,,,,,TRRI,2022,2
False, TRXO,, 198822108, $.001, 325.000.000 ," June 30,2021", 6.994 758 ," June 30, 2021", 336.717 ," June 30, 2021", 413 ," June 30, 2021",TRXO,2021,1
False, TRXO, n, 198822108, $.001," 329,000,000 "," June 30, 2021", 6.994.758 , June 30. 2021," 236,717 ", June 30. 2021, 413 ," June 30, 2021",TRXO,2021,2
False, TRXO, Common Stock, 198822108, $.001," 325,000,000 "," June 30, 2021"," 6,994,758 "," June 30, 2021"," 336,717 "," June 30, 2021", 413 ," June 30, 2021",TRXO,2021,3
False, TRXO, Common Stock, 198822108, $.001," 325,000,000 _"," June 30, 2021"," 6,994,758 "," June 30, 2021"," 536,717 "," June 30, 2021", 413 ," June 30, 2021",TRXO,2021,4
False, TRXO, | Common Stock, 198822108, $.001," 325,000,000 "," June 30, 2021"," 6,994,758 "," June 30, 2021"," 336,717 "," June 30, 2021", 413 ," June 30, 2021",TRXO,2021,7
False, TRXO, | Common Stock, 198822108, $.001," 325,000,000 "," June 30, 2021"," 6,994,758 "," June 30, 2021"," 336,717 "," June 30, 2021", 413 ," June 30, 2021",TRXO,2021,10
False, TRXO, Common Stock, 198822108, $.001," 325,000,000 ", 12/31/2021, 6.994.758 , 12/31/2021, 336.717 , 12/31 2021, 425 , 12/31/ 2021,TRXO,2022,2
False, TYTN, © Common, 902508 209, .001," 43,333,334 "," December 31, 2020"," 37,741,416 "," December 31, 2020"," 31,220,922 "," December 31, 2020", 475 ," December 31, 2020",TYTN,2021,1
True,, Preferred Class A,, 001," 1,000,000 "," December 31, 2020"," 37,741,416 "," December 31, 2020",,,,,TYTN,2021,1
False, TYTN, © Common, 902508 209, .001," 43,333,334 "," December 31, 2019"," 37,741,416 "," December 31, 2019"," 31,220,922 "," December 31, 2019", 475 ," December 31, 2019",TYTN,2021,2
True,, Preferred Class A,, 001," 1,000,000 "," December 31, 2019"," 37,741,416 "," December 31, 2019",,,,,TYTN,2021,2
False, TYTN, Common, 902508 209, .001," 43,333,334 "," December 31, 2021"," 37,741,416 "," December 31, 2021"," 31,220,922 "," December 31, 2021", 475 ," December 31, 2021",TYTN,2022,1
True,, Preferred Class A,, 001," 1,000,000 "," December 31, 2021"," 37,741,416 "," December 31, 2021",,,,,TYTN,2022,1
False, UBQU, Common Stock, 903470102, .001," 10,000,000,000 "," November 30, 2019"," 9,958,572,905 "," November 30, 2019"," 9,948,572,905 "," November 30, 2019", 41 ," November 30, 2019",UBQU,2021,1
True, N/A, Series A Preferred, N/A, 10," 1,000,000 "," November 30, 2019"," 9,958,572,905 "," November 30, 2019",,,,,UBQU,2021,1
False, UBQU, Common Stock, 903470102, .001," 20,000,000,000 "," November 30, 2020"," 9,958,572,905 "," November 30, 2020"," 9,948,572,905 "," November 30, 2020", 41 ," November 30, 2020",UBQU,2021,2
True, N/A, Series A Preferred, N/A, 10," 1,000,000 "," November 30, 2020"," 9,958,572,905 "," November 30, 2020",,,,,UBQU,2021,2
False, UBQU, - Common Stock, 903470102, .001," 50,000,000,000 "," November 30,2021"," 21,950,000,000 "," November 30,2021"," 21,940,000,000 "," November 30,2021", 51 ," November 30,2021",UBQU,2022,1
True, N/A, Series A Preferred, N/A, 10," 1,000,000 "," November 30,2021"," 21,950,000,000 "," November 30,2021",,,,,UBQU,2022,1
False, UBQU, Common Stock, 903470102, .001," 50,000,000,000 "," November 30, 2022"," 29,082,417,137 "," November 30, 2022"," 29,074,417,137 "," November 30, 2022", 53 ," November 30, 2022",UBQU,2023,1
True, N/A, Series A Preferred, N/A, 10," 1,000,000 "," November_30, 2022"," 29,082,417,137 "," November 30, 2022",,,,,UBQU,2023,1
False, UNMK, Common, 89678G108, 0.001," 1,000,000,000 "," December 31, 2020"," 25,340,538 "," December 31, 2020"," 4,447,188 "," December 31, 2020", 133 ," December 31, 2020",UNMK,2021,1
True, UNMK, Preferred ‘A”,, 0.001," 10,000,000 "," December 31, 2020"," 25,340,538 "," December 31, 2020",,,,,UNMK,2021,1
False, UNMK, Common, 89678G108, 0.001," 1,000,000,000 "," December 31, 2019"," 25,340,538 "," December 31, 2019"," 4,447,188 "," December 31, 2019", 133 ," December 31, 2019",UNMK,2021,2
True, UNMK, Preferred ‘A”,, 0.001," 10,000,000 "," December 31, 2019"," 25,340,538 "," December 31, 2019",,,,,UNMK,2021,2
False, UNMK, Common, 896786108, 0.001," 1,000,000,000 "," December 31, 2021"," 175,340,538 "," December 31, 2021"," 4,447,188 "," December 31, 2021", 131 ," December 31, 2021",UNMK,2022,1
False, UNMK, Common, 896786108, 0.001," 1,000,000,000 "," December 31, 2021"," 175,340,538 "," December 31, 2021"," 4,447,188 "," December 31, 2021", 131 ," December 31, 2021",UNMK,2022,2
False, UNMK, Common, 896786108, 0.001," 1,000,000,000 "," December 31, 2021"," 175,340,538 "," December 31, 2021"," 4,447,188 "," December 31, 2021", 131 ," December 31, 2021",UNMK,2022,3
False, USCS, Common A Stock, 91730T201, 0.001," 2,600,000,000 ", 09/30/2021," 895,633,731 ", 09/30/2021," 635,533,531 ", 09/30/2021, 280 , 09/30/2021,USCS,2021,1
True, N/A, Series A Preferred Stock, N/A, 0.001," 100,000,000 ", 09/30/2021," 895,633,731 ", 09/30/2021,,,,,USCS,2021,1
True, N/A, Series C Preferred Stock, N/A, 0.001," 20,000,000 ", 09/30/2021," 895,633,731 ", 09/30/2021,,,,,USCS,2021,1
False, USCS, Common A Stock, 91730T201, 0.001," 2,600,000,000 ", 09/30/2020," 895,633,731 ", 09/30/2020," 635,533,531 ", 09/30/2020, 280 , 09/30/2020,USCS,2021,2
True, N/A, Series A Preferred Stock, N/A, 0.001," 100,000,000 ", 09/30/2020," 895,633,731 ", 09/30/2020,,,,,USCS,2021,2
True, N/A, Series C Preferred Stock, N/A, 0.001," 20,000,000 ", 09/30/2020," 895,633,731 ", 09/30/2020,,,,,USCS,2021,2
False, USCS, Common A Stock, 91730T201, 0.001," 2,600,000,000 ", 09/30/2019," 895,633,731 ", 09/30/2019," 635,533,531 ", 09/30/2019, 280 , 09/30/2019,USCS,2021,3
True, N/A, Series A Preferred Stock, N/A, 0.001," 100,000,000 ", 09/30/2019," 895,633,731 ", 09/30/2019,,,,,USCS,2021,3
True, N/A, Series C Preferred Stock, N/A, 0.001," 20,000,000 ", 09/30/2019," 895,633,731 ", 09/30/2019,,,,,USCS,2021,3
False, UTRK," | Universal Tracking Solutions, Inc. Common Stock", 267897205, $0.0001," 100,000,000 ", 8-31-21, 57.124 .373 , 8-31-21," 4,610,504 ", 8-31-21, 216 , 8-31-21,UTRK,2021,1
False, UTRK," | Universal Tracking Solutions, Inc. Common Stock", 267897205, $0.0001," 100,000,000 ", 8-31-21, 57.124 .373 , 8-31-21," 4,610,504 ", 8-31-21, 216 , 8-31-21,UTRK,2021,2
False, UTRK," | Universal Tracking Solutions, Inc. Common Stock", 267897205, $0.0001," 100,000,000 ", 8-31-21, 57.124 .373 , 8-31-21," 4,610,504 ", 8-31-21, 216 , 8-31-21,UTRK,2021,3
False, UTRK," Universal Tracking Solutions, Inc. Common Stock", 267897205, $0.0001," 100,000,000 ", 12-31-21," 57,124,373 ", 12-31-21, 4.61 4 , 12-31-21, 216 , 12-31-21,UTRK,2022,1
True, N/A, N/A, N/A, N/A, N/A , N/A," 57,124,373 ", N/A,,,,,UTRK,2022,1
False, UTRK," niversal Trackin lutions, Inc. Common Stock", 267897205, $0.0001," 100,000,000 ", 12-31-21," 57,124,373 ", 12-31-21," 4,610,504 ", 12-31-21, 216 , 12-31-21,UTRK,2022,2
True, N/A, N/A, N/A, N/A, NWA , N/A," 57,124,373 ", N/A,,,,,UTRK,2022,2
False, UTRX, COMMON STOCK CLASS A, 913287108, $0.0001," 100,000,000 ", 06/30/2021," 29,674,879 ", 06/30/2021," 3,743,028 ", 06/30/2021, 140 , 06/30/2021,UTRX,2021,1
False, UTRX, COMMON STOCK CLASS A, 913287108, $0.0001," 100,000,000 ", 06/30/2020," 29,674,879 ", 06/30/2020," 3,743,028 ", 06/30/2020, 140 , 06/30/2020,UTRX,2021,2
False, UTRX, COMMON STOCK CLASS A, 913287108, $0.0001," 100,000,000 ", 06/30/2022," 29,674,879 ", 06/30/2022," 3,743,028 ", 06/30/2022, 140 , 06/30/2022,UTRX,2022,1
True,,,,, ,," 29,674,879 ",,,,,,UTRX,2022,1
False, UVSS, - Common Stock, 911361103, .001," 500,000,000 ", 12/31/2020," 246,049,052 ", 12/31/2020," 76,836,847 ", 12/31/2020, 150 , 12/31/2020,UVSS,2021,1
True, N/A, N/A, N/A, N/A, N/A , 12/31/2020," 246,049,052 ", 12/31/2020,,,,,UVSS,2021,1
False, UVSS, - Common Stock, 911361103, .001," 500,000,000 ", 12/31/2019," 246,049,052 ", 12/31/2019," 76,836,847 ", 12/31/2019, 150 , 12/31/2019,UVSS,2021,2
True, N/A, N/A, N/A, N/A, N/A , 12/31/2019," 246,049,052 ", 12/31/2019,,,,,UVSS,2021,2
False, UVSS, Common Stock, 911361103, .001," 500,000,000 _ ", 6/30/2022," 286,049,052 ", 6/30/2022," 76,836,847 ", 6/30/2022, 150 , 3/31/2022,UVSS,2022,1
True, N/A, Special 2021 Series A Preferred, N/A, $0.001, 100 , 6/30/2022," 286,049,052 ", 6/30/2022,,,,,UVSS,2022,1
True, N/A, Special 2021 Series B Preferred, N/A, $0.001, 2 , 6/30/2022," 286,049,052 ", 6/30/2022,,,,,UVSS,2022,1
False, UVSS, © Common Stock, 911361103, .001," 500,000,000 ", 12/31/2021," 246,049,052 ", 12/31/2021," 76,836,847 ", 12/31/2021, 150 , 12/31/2021,UVSS,2022,2
True, N/A, Special 2021 Series A Preferred, N/A, $0.001, 100 , 12/31/2021," 246,049,052 ", 12/31/2021,,,,,UVSS,2022,2
False, UVSS, © Common Stock, 911361103, .001," 500,000,000 ", 12/31/2022," 286,049,052 ", 12/31/2022," 76,836,847 ", 12/31/2022, 150 , 12/31/2022,UVSS,2023,1
True, N/A, Special 2021 Series A Preferred, N/A, $0.001, 100 , 12/31/2022," 286,049,052 ", 12/31/2022,,,,,UVSS,2023,1
False, UVSS, © Common Stock, 911361103, .001," 500,000,000 ", 12/31/2022," 286,049,052 ", 12/31/2022," 76,836,847 ", 12/31/2022, 150 , 12/31/2022,UVSS,2023,2
True, N/A, Special 2021 Series A Preferred, N/A, $0.001, 100 , 12/31/2022," 286,049,052 ", 12/31/2022,,,,,UVSS,2023,2
False, UVSS, © Common Stock, 911361103, .001," 500,000,000 ", 12/31/2022," 286,049,052 ", 12/31/2022," 76,836,847 ", 12/31/2022, 150 , 12/31/2022,UVSS,2023,3
True, N/A, Special 2021 Series A Preferred, N/A, $0.001, 100 , 12/31/2022," 286,049,052 ", 12/31/2022,,,,,UVSS,2023,3
False, VMTG, Common Stock, 92588J 105, $0.001," 450,000,000 ", 12/31/2020," 160,310,955 ", 12/31/2020," 18,247 ", 12/31/2020, 219 , 12/31/2020,VMTG,2021,1
False, VMTG, | Common Stock, 92588J 105, $0.001," 450,000,000 ", 12/31/2019," 160,310,955 ", 12/31/2019," 18,247 ", 12/31/2019, 282 , 12/31/2019,VMTG,2021,2
False, VMTG, / Common Stock, 92588J 105, $0.001," 450,000,000 ", 12/31/2019," 160,310,955 ", 12/31/2019," 18,247 ", 12/31/2019, 219 , 12/31/2019,VMTG,2021,4
False, VTXB, Common, 92904T 100, 0.0001.," 3,000,000,000 ", 08/25/2021," 256,750,000 ", 08/25/2021," 207,100,000 ", 08/25/2021, 48 , 08/25/2021,VTXB,2021,1
True,,,,, ,," 256,750,000 ",,,,,,VTXB,2021,1
False, VTXB, Common, 92904T 100, 0.0001.," 3,000,000,000 ", 08/25/2021," 256,750,000 ", 08/25/2021," 207,100,000 ", 08/25/2021, 48 , 08/25/2021,VTXB,2021,2
True,,,,, ,," 256,750,000 ",,,,,,VTXB,2021,2
False, VTXB, Common, 92904T 100, 0.0001.," 3,000,000,000 ", 08/25/2021," 256,750,000 ", 08/25/2021," 207,100,000 ", 08/25/2021, 48 , 08/25/2021,VTXB,2021,3
True,,,,, ,," 256,750,000 ",,,,,,VTXB,2021,3
False, VTXB, Common, 92904T 100, 0.0001.," 3,000,000,000 ", 08/25/2021," 256,750,000 ", 08/25/2021," 207,100,000 ", 08/25/2021, 48 , 08/25/2021,VTXB,2021,4
True,,,,, ,," 256,750,000 ",,,,,,VTXB,2021,4
False, VTXB, Common, 92904T 100, 0.0001.," 3,000,000,000 ", 08/25/2021," 256,750,000 ", 08/25/2021,, 08/25/2021,, 08/25/2021,VTXB,2021,5
False, VTXB, Common, 92904T 100, 0.0001.," 3,000,000,000 ", 08/25/2021," 256,750,000 ", 08/25/2021," 207,100,000 ", 08/25/2021, 48 , 08/25/2021,VTXB,2021,6
True,,,,, ,," 256,750,000 ",,,,,,VTXB,2021,6
False, VTXB, Common, 92904T 100, 0.0001.," 3,000,000,000 ", 08/02/2021," 263,000,000 ", 08/02/2021," 207,100,000 ", 08/02/2021, 48 , 08/02/2021,VTXB,2021,7
True,,,,, ,," 263,000,000 ",,,,,,VTXB,2021,7
False, VTXB, Common, 92904T 100, 0.0001.," 3,000,000,000 ", 08/02/2021," 263 000,000 ", 08/02/2021," 207,100,000 ", 08/02/2021, 48 , 08/02/2021,VTXB,2021,8
True,,,,, ,," 263 000,000 ",,,,,,VTXB,2021,8
False, VTXB, Common, 92904T 100, 0.0001.," 9,000,000,000 ", 4/21/2022," 321,750,000 ", 4/21/2022," 279 600,000 ", 4/21/2022, 48 , 4/21/2022,VTXB,2022,1
True,,,,, ,," 321,750,000 ",,,,,,VTXB,2022,1
False, VTXB, Common, 92904T 100, 0.0001.," 9,000,000,000 ", 4/21/2022," 321,750,000 ", 4/21/2022," 279,600,000 ", 4/21/2022, 48 , 4/21/2022,VTXB,2022,2
True,,,,, ,," 321,750,000 ",,,,,,VTXB,2022,2
False, WBWB, Common, 98256T200, $0.001," 850,000,000 ", 12/30/2020," 101,587,053 ", 12/30/2020, 251.410 , 12/30/2020, 37 , 12/30/2020,WBWB,2021,1
False, WBWB, Common, 98256T200, $0.001," 850,000,000 ", 12/30/2020," 101,587,053 ", 12/30/2020, 251.410 , 12/30/2020, 37 , 12/30/2020,WBWB,2021,2
False, WBWB, Common, 98256T200, $0.001," 850,000,000 ", 12/31/2021," 101,587,053 ", 12/31/2021," 251,410 ", 12/31/2021, 37 , 12/31/2021,WBWB,2022,1
False, WBWB, © Common, 98256T200, $0.001," 850,000,000 ", 12/31/2021," 101,587,053 ", 12/31/2021," 251,410 ", 12/31/2021, 37 , 12/31/2021,WBWB,2022,2
False, WLAN, Common Shares, 96685 A107, $0.0001," 3,500,000,000 "," June 30, 2021"," 2,583,561,474 "," June 30, 2021"," 603,545,935 "," June 30, 2021", 251 ," June 30, 2021",WLAN,2021,1
False, WLAN, Common Shares, 96685 A107, $0.0001," 3,500,000,000 "," December 31, 2020"," 2,583,561,474 "," December 31, 2020"," 603,545,935  "," December 31, 2020", 251 ," December 31, 2020",WLAN,2021,2
False, WLAN, Common Shares, 96685 A107, $0.0001," 3,500,000,000 "," December 31, 2019"," 2,583,561,474 "," December 31, 2019"," 603,545,935  "," December 31, 2019", 251 ," December 31, 2019",WLAN,2021,3
False,,,,,," December 31, 2019",," December 31, 2019",," December 31, 2019",," December 31, 2019",WOWI,2021,2
False,,,,,," March 29, 2022",," March 29, 2022",," March 29, 2022",," March 29, 2022",WOWI,2022,1
False, WOWU, Common Stock, 92940M 101, $0.001 per share," 200,000,000 ", 09/2021," 33,809,315 ", 09/2021," 91,890 ", 09/2021, 437 , 09/2021,WOWU,2021,1
True, N/A, N/A, N/A, N/A, N/A _ ,," 33,809,315 ",,,,,,WOWU,2021,1
False, WOWU, | Common Stock, 92940M 101, $0.001 per share," 200,000,000 ", 09/2020," 33,159,315 ", 09/2020,, 09/2020,, 09/2020,WOWU,2021,2
True,,,, N/A, N/A ,," 33,159,315 ",,,,,,WOWU,2021,2
False, WOWU, | Common Stock, 92940M 101, $0.001 per share," 200,000,000 ", 09/2021," 33,809,315 ", 09/2021," 91,890 ", 09/2021, 137 , 09/2021,WOWU,2022,3
True, N/A, N/A, N/A, N/A, N/A ,," 33,809,315 ",,,,,,WOWU,2022,3
False, WOWU, | Common Stock, 92940M 101, $0.001 per share," 200,000,000 ", 09/2021," 33,809,315 ", 09/2021," 91,890 ", 09/2021, 137 , 09/2021,WOWU,2022,4
True, N/A, N/A, N/A, N/A, N/A ,," 33,809,315 ",,,,,,WOWU,2022,4
False, WOWU, © Common Stock, 92940M 101, $0.001 per share," 200,000,000 ", 09/2022," 33,809,315 ", 09/2022," 91,890 ", 09/2022, mrs , 09/2022,WOWU,2023,1
True, N/A, N/A, N/A, N/A, N/A , 09/2022," 33,809,315 ",,,,,,WOWU,2023,1
False, WOWU, © Common Stock, 92940M 101, $0.001 per share," 200,000,000 ", 09/2022," 33,809,315 ", 09/2022," 91,890 ", 09/2022, 137 , 09/2022,WOWU,2023,2
True, N/A, N/A, N/A, N/A, N/A , 09/2022," 33,809,315 ",,,,,,WOWU,2023,2
False, WPUR, © Common, 941845109, .0001," 500,000,000 ", 06/30/2021," 302,849,744 ", 06/30/2021," 136,558,545 —_", 06/30/2021, 271 , 06/30/2021,WPUR,2021,1
True,,,,, ,," 302,849,744 ",,,,,,WPUR,2021,1
False, WPUR, © Common, 941845109, .0001," 500,000,000 ", 06/30/2020," 302,849,744 ", 06/30/2020," 136,558,545 _—_", 06/30/2020, 271 , 06/30/2020,WPUR,2021,2
True,,,,, ,," 302,849,744 ",,,,,,WPUR,2021,2
False, WPUR, Common, 941845109, .0001," 500,000,000 ", 06/30/2022," 343,979,185  ", 06/30/2022," 177,712,391 ", 06/30/2022, 271 , 06/30/2022,WPUR,2022,1
True, N/A, N/A, N/A, N/A, N/A ,," 343,979,185  ",,,,,,WPUR,2022,1
False, WRIT, | Common Stock, 982549206, $0.00001," 20,000,000,000 ", 03/31/2021," 62,555,982 ", 03/31/2021," 10,182,832 ", 03/31/2021, 135 , 03/31/2021,WRIT,2021,2
False, WRIT, | Common Stock, 982549206, $0.00001," 20,000,000,000 ", 03/31/2020," 59,595,361 ", 03/31/2020," 7,222,211 ", 03/31/2020, 135 , 03/31/2020,WRIT,2021,3
False, WRIT, | Common Stock, 982549206, $0.00001," 20,000,000,000 ", 03/31/2022," 75,483,034 ", 03/31/2022," 27,939,019 ", 03/31/2022, 135 , 03/31/2022,WRIT,2022,5
False, WTXR, Common Stock, 95628Q 104, $0.001," 200,000,000 "," September 30, 2021"," 21,200,814 "," September 30, 2021"," 21,200,814 "," September 30, 2021", 200 ," September 30, 2021",WTXR,2021,1
False, WTXR, Common Stock,, $0.001," 200,000,000 "," September 30, 2020"," 17,865,808 "," September 30, 2020"," 17,865,808 "," September 30, 2020", 189 ," September 30, 2020",WTXR,2021,2
True, N/A, Preferred Stock, N/A, $0.001," 10,000,000 "," September 30, 2020"," 17,865,808 "," September 30, 2020",,,,,WTXR,2021,2
False, WTXR, Common Stock, 95628Q104, $0.001," 200,000,000 "," September 30, 2022"," 22,325,374 "," September 30, 2022"," 3 937,200 "," September 30, 2022", 197 ," September 30, 2022",WTXR,2022,1
False, WWDH, © Common, 98159N102, $0.001," 2,000,000,000 "," December 31, 2019"," 2,000,000,000 "," December 31, 2019"," 66,130,649 "," December 31, 2019"," 1,647 "," December 31, 2019",WWDH,2021,1
True, N/A, Preferred, N/A, $0.001," 5,000,000 "," December 31, 2019"," 2,000,000,000 "," December 31, 2019",,,,,WWDH,2021,1
False, WWDH, © Common, 98159N102, $0.001," 2,000,000,000 "," December 31, 2020"," 2,000,000,000 "," December 31, 2020"," 66,130,649 "," December 31, 2020"," 1,647 "," December 31, 2020",WWDH,2021,2
True, N/A, Preferred, N/A, $0.001," 5,000,000 "," December 31, 2020"," 2,000,000,000 "," December 31, 2020",,,,,WWDH,2021,2
False, WWHC, © Common Stock, 92942B103, $0.001," 750,000,000 "," December 31, 2020"," 100,297,827 "," December 31, 2020",," December 31, 2020", 213 ," December 31, 2020",WWHC,2021,1
True, PARSD, Preferred Stock, NA, $0.001," 1,250,000 "," August 17, 2019"," 100,297,827 "," December 31, 2020",,,,,WWHC,2021,1
False, WWHC, © Common Stock, 92942B103, $0.001," 750,000,000 "," December 31, 2021"," 100,297,827 "," December 31, 2021",," December 31, 2021", 213 ," December 31, 2021",WWHC,2022,1
True, PARSD, Preferred Stock, NA, $0.001," 1,250,000 "," August 17, 2019"," 100,297,827 "," December 31, 2021",,,,,WWHC,2022,1
False, WWHC, © Common Stock, 92942B103, $0.001," 750,000,000 "," December 31, 2021"," 100,297,827 "," December 31, 2021",," December 31, 2021", 213 ," December 31, 2021",WWHC,2022,2
False, WWHC, © Common Stock, 92942B103, $0.001," 750,000,000 "," December 31, 2021"," 100,297,827 "," December 31, 2021",," December 31, 2021", 213 ," December 31, 2021",WWHC,2022,3
True, WWHC, Preferred Stock, NA, $0.001," 1,250,000 "," December 31, 2021"," 100,297,827 "," December 31, 2021",,,,,WWHC,2022,3
False, XCPT, Common, 56145P102, 0.0001," 200,000,000 ",12/31/2019," 89,332,000 ",12/31/2019," 12,150,880 ",12/31/2019, 68 ,12/31/2019,XCPT,2021,1
