Agent Name,Phone,Email,Address,ID,Submission Year,Submission Year File Number,file,Link
 Pacific Stock Transfer,7023613033,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste 300",TNBI,2023,2,TNBI_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/358388/content
 Pacific Stock Transfer,7023613033,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste 300, Las Vegas, NV 89119",TNBI,2023,3,TNBI_2023_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/358384/content
 Pacific Stock Transfer,7023613033,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste 300, Las Vegas, NV 89119",TNBI,2023,4,TNBI_2023_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/357741/content
 Transhare Corporation,3036621112,jliu@transhare.com," Bayside Center 1, 17755 US Highway 19N, Suite 140, Clearwater, FL 33764",TRRI,2022,1,TRRI_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/326633/content
 Transhare Corporation,3036621112,jliu@transhare.com," Bayside Center 1, 17755 US Highway 19N, Suite 140, Clearwater, FL 33764",TRRI,2022,2,TRRI_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317818/content
 Mountain Share Transfer,(404)8169220,esn@mountainsharetransfer.com," 2030 Powers Ferry Road SE, Suite# 212, Atlanta, GA 30339",TRXO,2021,1,TRXO_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307178/content
 Mountain Share Transfer,(404)8169220,esn@mountainsharetransfer.com," 2030 Powers Ferry Road SE, Suite# 212, Atlanta, GA 30339",TRXO,2021,2,TRXO_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307177/content
 Mountain Share Transfer,(404)8169220,esn@mountainsharetransfer.com," 2030 Powers Ferry Road SE, Suite #212, Atlanta, GA 30339",TRXO,2021,3,TRXO_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304441/content
 Mountain Share Transfer,(404)8169220,esn@mountainsharetransfer.com," 2030 Powers Ferry Road SE, Suite #212. Atlanta, GA 30339",TRXO,2021,4,TRXO_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304436/content
 Mountain Share Transfer,(404)8169220,esn@mountainsharetransfer.com," 2030 Powers Ferry Road SE, Suite # 212, Atlanta, GA 30339",TRXO,2021,7,TRXO_2021_Annual_7.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304398/content
 Mountain Share Transfer,(404)8169220,esn@mountainsharetransfer.com," 2030 Powers Ferry Road SE, Suite # 212, Atlanta, GA 30339",TRXO,2021,10,TRXO_2021_Annual_10.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302910/content
 Mountain Share Transfer,—(404)8169220,esn@mountainsharetransfer.com," 2030 Powers Ferry Road SE, Suite# 212, Atlanta, GA 30339",TRXO,2022,2,TRXO_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/342169/content
 Transfer Online,5032272950,info@transferonline.com, 512 SE Salmon Street,TYTN,2021,1,TYTN_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302937/content
 Transfer Online,5032272950,info@transferonline.com, 512 SE Salmon Street,TYTN,2021,2,TYTN_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302933/content
 Transfer Online,5032272950,info@transferonline.com, 512 SE Salmon Street,TYTN,2022,1,TYTN_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325646/content
 Action Stock Transfer Corporation,8012741088,action@actionstocktransfer.com," 2469 E. Fort Union BLVD, Suite 214, Salt Lake City, UT 84121",UBQU,2021,1,UBQU_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305838/content
 Action Stock Transfer Corporation,8012741088,action@actionstocktransfer.com," 2469 E. Fort Union BLVD, Suite 214, Salt Lake City, UT 84121",UBQU,2021,2,UBQU_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303218/content
 Action Stock Transfer Corporation,8012741088,action@actionstocktransfer.com," 2469 E. Fort Union BLVD, Suite 214, Salt Lake City, UT 84121",UBQU,2022,1,UBQU_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327361/content
 Action Stock Transfer Corporation,8012741088,action@actionstocktransfer.com," 2469 E. Fort Union BLVD, Suite 214, Salt Lake City, UT 84121",UBQU,2023,1,UBQU_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/360415/content
 Madison Stock Transfer Inc.,7186274453,info@madisonstocktransfer.com," 2500 Coney Island Avenue, Sub Level, Brooklyn, NY 11223",UNMK,2021,1,UNMK_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/299280/content
 Madison Stock Transfer Inc.,7186274453,info@madisonstocktransfer.com," 2500 Coney Island Avenue, Sub Level, Brooklyn, NY 11223",UNMK,2021,2,UNMK_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/299279/content
 Madison Stock Transfer Inc.,7186274453,info@madisonstocktransfer.com," 2500 Coney Island Avenue, Sub Level, Brooklyn, NY 11223",UNMK,2022,1,UNMK_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/337282/content
 Madison Stock Transfer Inc.,7186274453,info@madisonstocktransfer.com," 2500 Coney Island Avenue, Sub Level, Brooklyn, NY 11223",UNMK,2022,2,UNMK_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/332637/content
 Madison Stock Transfer Inc.,7186274453,info@madisonstocktransfer.com," 2500 Coney Island Avenue, Sub Level, Brooklyn, NY 11223",UNMK,2022,3,UNMK_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327771/content
 Securities Transfer Corporation,(469)6330101,smith@stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, TX 75093",USCS,2021,1,USCS_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/313533/content
 Securities Transfer Corporation,(469)6330101,smith@stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, TX 75093",USCS,2021,2,USCS_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297058/content
 Securities Transfer Corporation,(469)6330101,smith@stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, TX 75093",USCS,2021,3,USCS_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297057/content
 Pacific Stock Transfer,8007857782,info@pacificstocktransfer.com, 9725 Via Austi Parkw it Las Vi NV 8911,UTRK,2021,1,UTRK_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/311233/content
 Pacific Stock Transfer,8007857782,info@pacificstocktransfer.com, 9725 Via Austi Parkw it Las Vi NV 8911,UTRK,2021,2,UTRK_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303845/content
 Pacific Stock Transfer,8007857782,info@pacificstocktransfer.com, 9725 Via Austi Parkw it Las Vi NV 8911,UTRK,2021,3,UTRK_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302808/content
 Pacific Stock Transfer,8007857782,info@pacificstocktransfer.com," 9725 Via Austi Parkway, Suite 300, Las Vegas, NV 89119",UTRK,2022,1,UTRK_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327024/content
 Pacific Stock Transfer,(857782,info@pacificstocktransfer.com," 9725 Via Austi Parkway, Suite 300, Las Vegas, NV 89119",UTRK,2022,2,UTRK_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324954/content
 TRANSFER ONLINE,9032272950,INFO@TRANSFERONLINE.COM," 512 SE SALMON STREET, PORTLAND, OR 97214-3444",UTRX,2021,1,UTRX_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/299011/content
 TRANSFER ONLINE,9032272950,INFO@TRANSFERONLINE.COM," 512 SE SALMON STREET, PORTLAND, OR 97214-3444",UTRX,2021,2,UTRX_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/299007/content
 TRANSFER ONLINE,5032272950,INFO@TRANSFERONLINE.COM," 512 SE SALMON STREET, PORTLAND, OR 97214-3444",UTRX,2022,1,UTRX_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/348053/content
 Standard Registrar and Transfer Company,8015718844,amy@standardregistrar.com," 440 East 400 South, Salt Lake City, Utah 84111",UVSS,2021,1,UVSS_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301655/content
 Standard Registrar and Transfer Company,8015718844,amy@standardregistrar.com," 440 East 400 South, Salt Lake City, Utah 84111",UVSS,2021,2,UVSS_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301654/content
 Standard Registrar and Transfer Company,8015718844,amy@standardregistrar.com," 440 East 400 South, Salt Lake City, Utah 84111",UVSS,2022,1,UVSS_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/339163/content
 Standard Registrar and Transfer Company,8015718844,amy@standardregistrar.com," 440 East 400 South, Salt Lake City, Utah 84111",UVSS,2022,2,UVSS_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325541/content
 Standard Registrar and Transfer Company,8015718844,amy@standardregistrar.com," 440 East 400 South, Salt Lake City, Utah 84111",UVSS,2023,1,UVSS_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/358636/content
 Standard Registrar and Transfer Company,8015718844,amy@standardregistrar.com," 440 East 400 South, Salt Lake City, Utah 84111",UVSS,2023,2,UVSS_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/358635/content
 Standard Registrar and Transfer Company,8015718844,amy@standardregistrar.com," 440 East 400 South, Salt Lake City, Utah 84111",UVSS,2023,3,UVSS_2023_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/358301/content
" Worldwide Stock Transfer, LLC",(201)8202008,ykopstick@wwstr.com," One University Plaza, Suite 505, Hackensack, NJ 07601",VMTG,2023,1,VMTG_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361068/content
" Madison Stock Transfer, Inc.",7186274453,info@madisonstocktransfer.com," 2500 Coney Island Avenue, Brooklyn, NY 11223",VNTA,2021,1,VNTA_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/309094/content
" Madison Stock Transfer, Inc.",7186274453,info@madisonstocktransfer.com," 2500 Coney Island Avenue, Brooklyn, NY 11223",VNTA,2021,2,VNTA_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/309093/content
" Madison Stock Transfer, Inc.",7186274453,info@madisonstocktransfer.com," 2500 Coney Island Avenue, Brooklyn, NY 11223",VNTA,2021,3,VNTA_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303791/content
" Madison Stock Transfer, Inc.",7186274453,info@madisonstocktransfer.com," 2500 Coney Island Avenue, Brooklyn, NY 11223",VNTA,2021,4,VNTA_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303789/content
" Madison Stock Transfer, Inc.",7186274453,info@madisonstocktransfer.com," 2500 Coney Island Avenue, Brooklyn, NY 11223",VNTA,2022,1,VNTA_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/318263/content
" Madison Stock Transfer, Inc.",7186274453,info@madisonstocktransfer.com," 2500 Coney Island Avenue, Brooklyn, NY 11223",VNTA,2023,1,VNTA_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/362119/content
 Pacific Stock Transfer Company,(800)7857782,info@PacificStockTransferCompany.com," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",VTXB,2021,1,VTXB_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/308140/content
 Pacific Stock Transfer Company,(800)7857782,info@PacificStockTransferCompany.com," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",VTXB,2021,2,VTXB_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304507/content
 Pacific Stock Transfer Company,(800)7857782,info@PacificStockTransferCompany.com," _6725 Via Austi Parkway Suite 300, Las Vegas, NV 89119",VTXB,2021,3,VTXB_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301721/content
 Pacific Stock Transfer Company,(800)7857782,info@PacificStockTransferCompany.com," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",VTXB,2021,4,VTXB_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301720/content
 Pacific Stock Transfer Company,(800)7857782,info@PacificStockTransferCompany.com, _6725 Via Austi Parkway Suite 300. Las Vegas. NV 89119,VTXB,2021,5,VTXB_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/298578/content
 Pacific Stock Transfer Company,(800)7857782,info@PacificStockTransferCompany.com," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",VTXB,2021,6,VTXB_2021_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/298574/content
 Pacific Stock Transfer Company,(800)7857782,info@PacificStockTransferCompany.com," _6725 Via Austi Parkway Suite 300, Las Vegas, NV 89119",VTXB,2021,7,VTXB_2021_Annual_7.txt,https://www.otcmarkets.com/otcapi/company/financial-report/293934/content
 Pacific Stock Transfer Company,(800)7857782,info@PacificStockTransferCompany.com," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",VTXB,2021,8,VTXB_2021_Annual_8.txt,https://www.otcmarkets.com/otcapi/company/financial-report/293933/content
 Pacific Stock Transfer Company,(800)7857782,info@PacificStockTransferCompany.com," 6725 Via Austi Parkway Suite 300, Las Vegas, NV 89119",VTXB,2022,1,VTXB_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/330407/content
 Pacific Stock Transfer Company,(800)7857782,info@PacificStockTransferCompany.com," 6725 Via Austi Parkway Suite 300, Las Vegas, NV 89119",VTXB,2022,2,VTXB_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/328917/content
 Action Stock Transfer Corporation,(801)2741088,action@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",WBWB,2021,1,WBWB_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304625/content
 Action Stock Transfer Corporation,(801)2741088,action@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",WBWB,2021,2,WBWB_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304624/content
 Action Stock Transfer Corporation,(801)2741088,action@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",WBWB,2022,1,WBWB_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/333332/content
 Action Stock Transfer Corporation,(801)2741088,action@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",WBWB,2022,2,WBWB_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/332614/content
" Clear Trust, LLC",8132354490,inbox@ClearTrustTransfer.com," 16540 Pointe Village Dr, Suite 205 / Lutz, Florida 33558",WLAN,2021,1,WLAN_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305712/content
" Clear Trust, LLC",8132354490,inbox@ClearTrustTransfer.com," 16540 Pointe Village Dr, Suite 205 / Lutz, Florida 33558",WLAN,2021,2,WLAN_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305706/content
" Clear Trust, LLC",8132354490,inbox@ClearTrustTransfer.com," 16540 Pointe Village Dr, Suite 205 / Lutz, Florida 33558",WLAN,2021,3,WLAN_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305703/content
 Computershare U.S.,3032620796,Dmitriy.Podolny@computershare.com," 8742 Lucent Blvd., Suite 225, Highlands Ranch, CO 80129",WOWI,2022,1,WOWI_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325948/content
 Securities Transfer Corporation,(469)6330101,Inobel@stctransfer.com," 2591 Dallas Parkway Suite 102 Frisco, Texas 75034",WOWU,2021,1,WOWU_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/314199/content
 Securities Transfer Corporation,(469)6330101,Inobel@stctransfer.com," 2591 Dallas Parkway Suite 102 Frisco, Texas 75034",WOWU,2021,2,WOWU_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304796/content
 Securities Transfer Corporation,(469)6330101,Inobel@stctransfer.com," 2591 Dallas Parkway Suite 102 Frisco, Texas 75034",WOWU,2022,3,WOWU_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317779/content
 Securities Transfer Corporation,(469)6330101,Inobel@stctransfer.com," 2591 Dallas Parkway Suite 102 Frisco, Texas 75034",WOWU,2022,4,WOWU_2022_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317219/content
 Securities Transfer Corporation,(469)6330101,Inobel@stctransfer.com," 2591 Dallas Parkway Suite 102 Frisco, Texas 75034",WOWU,2023,1,WOWU_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/356825/content
 Securities Transfer Corporation,(469)6330101,Inobel@stctransfer.com," 2591 Dallas Parkway Suite 102 Frisco, Texas 75034",WOWU,2023,2,WOWU_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/356647/content
 Pacific Stock Transfer Co.,7023613033,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300",WPUR,2021,1,WPUR_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301866/content
 Pacific Stock Transfer Co.,7023613033,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300",WPUR,2021,2,WPUR_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301865/content
 Pacific Stock Transfer Co.,7023613033,paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300",WPUR,2022,1,WPUR_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/349244/content
 Issuer Direct Corporation,8012729294,Julie.felix@issuerdirect.com," 1981 Murray Holladay Rd., Suite 100, SLC, UT 84117",WSFL,2021,1,WSFL_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304169/content
 Issuer Direct Corporation,8012729294,Julie.felix@issuerdirect.com," 1981 Murray Holladay Rd., Suite 100, SLC, UT 84117",WSFL,2022,1,WSFL_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324490/content
 Nevada Agency and Transfer Company,7753220626,info@natco.com," 50 West Liberty Street, Suite 880, Reno, NV 89501",WTXR,2023,1,WTXR_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/360165/content
